wavelength_nm,R_W_nm,G_W_nm,B_W_nm,W_W_nm,RGB_target_W_nm
617.8,4.2782331037501e-05,3.34885414635382e-07,1.15989332967834e-07,2.92796922275071e-05,3.28014402419067e-05
618,4.38208818629561e-05,3.41332812199143e-07,1.27572220705846e-07,2.92986628720876e-05,3.36002015927537e-05
618.2,4.48842784019387e-05,3.4777022927132e-07,1.34441725554797e-07,2.93256211564914e-05,3.4415762043026e-05
618.4,4.58979835138661e-05,3.45544579647916e-07,1.23239919837603e-07,2.93585701707628e-05,3.51788409212534e-05
618.6,4.69285837109923e-05,3.39436518798037e-07,1.10924953480651e-07,2.93835315452108e-05,3.59511902240732e-05
618.8,4.80426655055714e-05,3.30344290964311e-07,1.1116563686222e-07,2.93855284551666e-05,3.67900528266897e-05
619,4.91676794141026e-05,3.2322820046437e-07,1.1591913364821e-07,2.93965114599238e-05,3.7640751615363e-05
619.2,5.0238032752873e-05,3.23527615211913e-07,1.22557983589823e-07,2.94414419339302e-05,3.84566367317784e-05
619.4,5.13928615176373e-05,3.2477517666001e-07,1.28575068129051e-07,2.94843754979807e-05,3.93371449695653e-05
619.6,5.27285670768829e-05,3.22759117359886e-07,1.31192499903614e-07,2.94943600477599e-05,4.03509301582371e-05
619.8,5.40483713794707e-05,3.24655410760992e-07,1.2984868435652e-07,2.94983538676716e-05,4.13540065233457e-05
620,5.52320211719271e-05,3.34835512177458e-07,1.23249948311835e-07,2.95093368724287e-05,4.22579565778687e-05
620.2,5.64564179345689e-05,3.34426312022482e-07,1.18446309154685e-07,2.9531302881943e-05,4.31852516686608e-05
620.4,5.78199506929653e-05,3.13088021014244e-07,1.19529384371746e-07,2.95752349009714e-05,4.4204206658866e-05
620.6,5.92103168219716e-05,2.97877751839054e-07,1.18356052886597e-07,2.96051885503091e-05,4.52474004072473e-05
620.8,6.05857755228614e-05,3.00821996856561e-07,1.11907743955392e-07,2.96051885503091e-05,4.62913360301055e-05
621,6.19821046231143e-05,3.02129441254166e-07,1.10102618593623e-07,2.96191669199999e-05,4.73518522463328e-05
621.2,6.33804213804495e-05,2.95312765501768e-07,1.16129731607083e-07,2.964312983947e-05,4.84108705309494e-05
621.4,6.48413493358743e-05,2.92538188841202e-07,1.21344538207746e-07,2.96700881238739e-05,4.952027487776e-05
621.6,6.63728391177176e-05,2.9607128286221e-07,1.21976332084365e-07,2.96920541333881e-05,5.06862479638406e-05
621.8,6.79242054703829e-05,2.94374599292799e-07,1.15026599441558e-07,2.97110247779686e-05,5.18598635361319e-05
622,6.94765656515894e-05,2.85921122920499e-07,1.02470949703037e-07,2.97250031476595e-05,5.30264381162419e-05
622.2,7.10746419456867e-05,2.83755356246604e-07,1.02180123950308e-07,2.97619459818425e-05,5.42380595256249e-05
622.4,7.26916009820651e-05,2.87627786981495e-07,1.13682783894464e-07,2.98008857259814e-05,5.54739491219312e-05
622.6,7.43920416158962e-05,2.81379999249428e-07,1.10934981954883e-07,2.98318378302969e-05,5.67589950631792e-05
622.8,7.61183217917961e-05,2.65341349272703e-07,9.44381418431689e-08,2.98318378302969e-05,5.80499078560948e-05
623,7.78237315683328e-05,2.56179257997883e-07,8.9971459420216e-08,2.98228517354956e-05,5.93356700000897e-05
623.2,7.95251660307051e-05,2.53324837404639e-07,9.68760639289791e-08,2.98128671857164e-05,6.06283723959345e-05
623.4,8.13001438051192e-05,2.41068793738541e-07,9.47119191897038e-08,2.98208548255398e-05,6.19655169691268e-05
623.6,8.31784797478082e-05,2.27056183553524e-07,8.84090231348634e-08,2.98528053848332e-05,6.33779461926222e-05
623.8,8.5120420717128e-05,2.40410081293946e-07,1.02761775455766e-07,2.98977358588396e-05,6.48693511210667e-05
624,8.70921765426809e-05,2.68585009037753e-07,1.26418946169161e-07,2.99366756029785e-05,6.63991878830338e-05
624.2,8.9112629966748e-05,2.75910689860974e-07,1.25225557735547e-07,2.99656307973382e-05,6.79386479801335e-05
624.4,9.11479908189316e-05,2.66848403502003e-07,1.09220112861203e-07,2.99816060769849e-05,6.94699891560287e-05
624.6,9.31356479011422e-05,2.54702145243337e-07,1.03574081868562e-07,2.99836029869408e-05,7.09671926667791e-05
624.8,9.51203234977295e-05,2.44102863180311e-07,1.06692937354728e-07,2.99786107120512e-05,7.2467185293873e-05
625,9.72272400048727e-05,2.4330442385353e-07,1.16520842102132e-07,2.99945859916979e-05,7.40706850433783e-05
625.2,9.94226072521744e-05,2.46468239685902e-07,1.25526411962509e-07,3.00205458211238e-05,7.57441239511544e-05
625.4,0.000101599091757195,2.42505984526748e-07,1.18376109835061e-07,3.00245396410355e-05,7.73905281384226e-05
625.6,0.000103765637976805,2.38423963468577e-07,1.0758547156138e-07,3.00225427310797e-05,7.9027700882099e-05
625.8,0.000105952060767236,2.4763595720132e-07,1.12750135790883e-07,3.00634793851744e-05,8.06974561202466e-05
626,0.00010815836012849,2.56289043405316e-07,1.21555136166619e-07,3.01014206743353e-05,8.23834521684121e-05
626.2,0.000110503795485498,2.43084853038665e-07,1.2038180468147e-07,3.01074114042029e-05,8.41534430588567e-05
626.4,0.000112859169127918,2.27664993540195e-07,1.14013723544121e-07,3.01014206743353e-05,8.59269577733943e-05
626.6,0.000115075406774583,2.34551532733686e-07,1.02410778857645e-07,3.01114052241145e-05,8.7610187223135e-05
626.8,0.000117301582706659,2.42416160102485e-07,9.40680911440065e-08,3.01243851388275e-05,8.9303161278945e-05
627,0.000119716586061545,2.30369706759667e-07,1.01859212774882e-07,3.01353681435846e-05,9.11308092281113e-05
627.2,0.000122211095699719,2.17165516393016e-07,1.10945010429115e-07,3.01503449682534e-05,9.30184778787638e-05
627.4,0.000124725481908715,2.14999749719121e-07,1.0880894541769e-07,3.01693156128339e-05,9.49250719295174e-05
627.6,0.000127190176690656,2.20459078615991e-07,1.0753532919022e-07,3.01852908924806e-05,9.68003445110402e-05
627.8,0.000129525673762254,2.36677377441242e-07,1.16029446864762e-07,3.01912816223482e-05,9.85902944654906e-05
628,0.000131980430258784,2.45490151510595e-07,1.19338843361337e-07,3.02042615370611e-05,0.00010046267632109
628.2,0.00013468364389059,2.31367755918145e-07,1.06632766509336e-07,3.0218239906752e-05,0.000102498573250719
628.4,0.000137376919236986,2.16057681827107e-07,9.42987460513435e-08,3.0231219821465e-05,0.000104526146483514
628.6,0.00013987142887516,2.11596402088715e-07,9.16361861427355e-08,3.02422028262221e-05,0.000106415601262507
628.8,0.000142356000227923,2.13712266304686e-07,9.74527011973217e-08,3.02521873760013e-05,0.000108306418235861
629,0.000145009522432675,2.22075918252723e-07,1.12509452409314e-07,3.02881317552064e-05,0.000110334504616948
629.2,0.000147712736064481,2.19530892898607e-07,1.15477880782e-07,3.03021101248973e-05,0.000112386410165227
629.4,0.000150425887981698,1.98352289755724e-07,9.63686231328376e-08,3.02761502954714e-05,0.000114421472658196
629.6,0.000153129101613505,1.88830900783854e-07,8.45249950647923e-08,3.02491920110675e-05,0.000116461387163982
629.8,0.000155832315245311,2.01416300672249e-07,9.10244492145808e-08,3.02451981911558e-05,0.000118526808071101
630,0.000158535528877118,2.06436487939388e-07,9.84274688926765e-08,3.02531858309792e-05,0.000120586637273883
630.2,0.000161258619079746,1.95687498502591e-07,1.00926564671302e-07,3.02741533855155e-05,0.000122646938737416
630.4,0.000164071153851074,1.88920725208117e-07,9.86150013608157e-08,3.03041070348531e-05,0.000124776207513473
630.6,0.000167002948047335,1.90627389269112e-07,9.33460409992992e-08,3.03380545041024e-05,0.000127001446357398
630.8,0.000169994371956062,1.90567506319604e-07,9.91826130023495e-08,3.03420483240141e-05,0.000129275417160936
631,0.000172975857579378,1.88531486036311e-07,1.14906257750773e-07,3.03130931296544e-05,0.00013154459694559
631.2,0.000175947404917283,1.96416074388279e-07,1.17182721401447e-07,3.02971178500077e-05,0.000133808206251401
631.4,0.000178879199113543,2.10518508997559e-07,1.04586957765999e-07,3.02961193950298e-05,0.000136040053302015
631.6,0.000181910376163914,2.07584244471637e-07,9.29990557908705e-08,3.0306103944809e-05,0.000138334323404502
631.8,0.000184961429785108,1.90188247639382e-07,8.66480230597163e-08,3.03081008547648e-05,0.000140634530321184
632,0.000188042298262534,1.81106000297241e-07,8.66440116700235e-08,3.03140915846323e-05,0.000142966727874144
632.2,0.000191123166739961,1.82064127489379e-07,9.31364458878495e-08,3.03190838595219e-05,0.00014530970841211
632.4,0.000194204035217387,1.89140296022982e-07,1.08929287108474e-07,3.03190838595219e-05,0.00014766159305455
632.6,0.000197334595121869,1.95637596044667e-07,1.24854504188962e-07,3.03220792244557e-05,0.000150050809495804
632.8,0.000200604291022105,1.85677065443066e-07,1.18406195257757e-07,3.03490375088595e-05,0.000152522878625357
633,0.000203824295495286,1.67003565687961e-07,9.80654409728997e-08,3.03700050633959e-05,0.000154944252213342
633.2,0.000206825657689424,1.56693717880893e-07,8.28602683422728e-08,3.03580236036608e-05,0.00015720846653867
633.4,0.00020970776045863,1.55895278554112e-07,7.59937720355915e-08,3.03270714993453e-05,0.000159393293159511
633.6,0.000212788628936056,1.68790073681635e-07,8.4488892557557e-08,3.03190838595219e-05,0.000161746594158201
633.8,0.000215958941982182,1.84259835638029e-07,9.76753333252731e-08,3.03290684093011e-05,0.000164171899797554
634,0.000218870859607621,1.81934381098777e-07,9.64999961452774e-08,3.03370560491245e-05,0.000166380643455761
634.2,0.000221653579522715,1.73221411945273e-07,9.03645756101122e-08,3.03420483240141e-05,0.000168484062532871
634.4,0.000224456176008632,1.74708505191404e-07,9.20834560934847e-08,3.03340606841907e-05,0.00017061407694461
634.6,0.000227159389640439,1.78870370182253e-07,9.75239033643692e-08,3.03210807694778e-05,0.000172672369607949
634.8,0.000229663837564024,1.7662475957568e-07,1.04466616075214e-07,3.03120946746765e-05,0.00017457532009428
635,0.000232058964348088,1.73610651117079e-07,1.09159942015811e-07,3.03130931296544e-05,0.000176393669349417
635.2,0.000234573350557084,1.7878054575799e-07,1.05880630941932e-07,3.03520328737933e-05,0.000178305568755051
635.4,0.000236829341345393,1.79339453286737e-07,9.81687342574897e-08,3.03739988833075e-05,0.000180015676506255
635.6,0.000238548664721505,1.55965141995205e-07,8.65326956060477e-08,3.03260730443674e-05,0.000181297625456993
635.8,0.000239979777820697,1.35914334401402e-07,7.68913204793596e-08,3.0280144115383e-05,0.000182364229883789
636,0.00024123200178249,1.45785040578739e-07,7.63557999553684e-08,3.03001132149414e-05,0.00018332265400817
636.2,0.000242315274892295,1.56194693301655e-07,7.85550443544559e-08,3.0318085404544e-05,0.000184154410356791
636.4,0.000243229597150111,1.45505586814366e-07,7.96110426910902e-08,3.02861348452506e-05,0.000184840682720416
636.6,0.000243776202847719,1.35894373418232e-07,8.19105718324982e-08,3.02422028262221e-05,0.000185249134202541
636.8,0.000243915338843474,1.40465438564057e-07,8.67793960721561e-08,3.02282244565312e-05,0.000185360527951186
637,0.000243716573135253,1.47900904794711e-07,8.89656034547419e-08,3.02132476318624e-05,0.000185216438599487
637.2,0.000243229597150111,1.53260428775732e-07,8.45881744524542e-08,3.01912816223482e-05,0.000184848993436769
637.4,0.000242583608598393,1.57432274258166e-07,8.40436283016542e-08,3.01892847123923e-05,0.000184361540318832
637.6,0.000241788545765509,1.59667904373155e-07,9.32196822239755e-08,3.02162429967962e-05,0.000183763605351698
637.8,0.000240536321803716,1.58490206366152e-07,1.03303313064297e-07,3.0231219821465e-05,0.000182816231135027
638,0.000238618232719383,1.53450058115843e-07,1.09982276902839e-07,3.02112507219066e-05,0.000181358703942534
638.2,0.000236372180216485,1.53350253199995e-07,1.11135551439524e-07,3.02012661721274e-05,0.000179653640785463
638.4,0.000233808102580433,1.60915465821251e-07,1.05409292653026e-07,3.02042615370611e-05,0.000177710152710031
638.6,0.000230935938096639,1.59637962898401e-07,9.91344763260357e-08,3.01912816223482e-05,0.000175525489059627
638.8,0.000227765625050513,1.46004611393604e-07,9.52534567982342e-08,3.01583326080768e-05,0.000173105701620947
639,0.000224197780587945,1.45375840423764e-07,9.48101982371778e-08,3.01393619634963e-05,0.000170395850317902
639.2,0.000220133021854824,1.60436402225182e-07,9.68941151825968e-08,3.01293774137171e-05,0.000167322197764559
639.4,0.000215839682557249,1.54567873173337e-07,9.18437755593388e-08,3.01213897738937e-05,0.000164055299897929
639.6,0.000211367454122275,1.26283160022098e-07,8.01415489779654e-08,3.01074114042029e-05,0.000160631922723389
639.8,0.000206835595974835,1.19995450323693e-07,7.75903051333331e-08,3.00954299444678e-05,0.000157184671105997
640,0.000202174540117051,1.39736862678369e-07,8.61034769089162e-08,3.00814515747769e-05,0.000153664746724247
640.2,0.000197135829413648,1.56923269187343e-07,9.74867980097106e-08,3.00724654799757e-05,0.000149857290888451
640.4,0.000191739340435446,1.63909613296682e-07,1.07124161746706e-07,3.00604840202406e-05,0.000145769330282682
640.6,0.000186352789742655,1.56553990998707e-07,1.06522453292783e-07,3.00345241908147e-05,0.000141673094259513
640.8,0.000181035807047742,1.41014365601219e-07,9.84314802823693e-08,3.00095628163667e-05,0.000137619935355761
641,0.000175430614075908,1.3771082288666e-07,9.60136151450232e-08,2.99816060769849e-05,0.000133360091446625
641.2,0.000169706161679141,1.43120249325606e-07,9.71408156487051e-08,2.99606385224486e-05,0.000129018133952963
641.4,0.000164081092136485,1.39267779573884e-07,9.01670146677409e-08,2.99296864181331e-05,0.000124740772618366
641.6,0.000158595158589584,1.30824283693169e-07,7.96260854024383e-08,2.98987343138176e-05,0.000120563869776097
641.8,0.000153129101613505,1.33299445606192e-07,7.79102134613354e-08,2.98787652142592e-05,0.00011641455497025
642,0.000147752489206125,1.40655067904168e-07,8.19045547479589e-08,2.98737729393696e-05,0.000112339514262392
642.2,0.000142465321367445,1.3794037419311e-07,8.42502148708343e-08,2.98637883895904e-05,0.000108323702264039
642.4,0.000137237783241231,1.31682605969459e-07,8.56100759766996e-08,2.98458161999878e-05,0.000104349934398055
642.6,0.000132099689683717,1.34836441310246e-07,8.77120441757363e-08,2.9830839375319e-05,0.000100451855870542
642.8,0.000127120608692779,1.41323760840347e-07,8.9883208846974e-08,2.9818857915584e-05,9.66771879002663e-05
643,0.000122230972270541,1.41583253621551e-07,9.15328928581455e-08,2.97789197164672e-05,9.29652816494426e-05
643.2,0.00011750034841488,1.39537252846673e-07,9.16803114293565e-08,2.97359861524166e-05,8.9371637294274e-05
643.4,0.000112948613696617,1.41802824436416e-07,8.81944137862976e-08,2.97289969675711e-05,8.59156528543376e-05
643.6,0.000108545953259521,1.41124151008652e-07,8.34669910333116e-08,2.97220077827257e-05,8.25699923563506e-05
643.8,0.000104342058530646,1.25335013321545e-07,7.982063780254e-08,2.96830680385868e-05,7.93637752083574e-05
644,0.000100267361512114,1.08777377782411e-07,7.76384418096469e-08,2.96361406546246e-05,7.62556928425668e-05
644.2,9.62811152337405e-05,1.06302215869388e-07,7.87024629256669e-08,2.96251576498675e-05,7.32273351867289e-05
644.4,9.24856840352593e-05,1.1185136919052e-07,8.05085911348583e-08,2.96221622849337e-05,7.03505424466978e-05
644.6,8.89635556855822e-05,1.27570643436534e-07,8.09037130196008e-08,2.96051885503091e-05,6.76887072185181e-05
644.8,8.55914954456119e-05,1.37880491243601e-07,8.04644658482373e-08,2.95832225407948e-05,6.51361777163765e-05
645,8.22502438904158e-05,1.24726203334874e-07,7.84347026636713e-08,2.95492750715455e-05,6.25877798777916e-05
645.2,7.90799308442899e-05,1.11781505749427e-07,7.84016086987056e-08,2.951832296723e-05,6.01702183265829e-05
645.4,7.61252785915839e-05,1.16063136639294e-07,8.41659756872851e-08,2.94793832230911e-05,5.79325777560872e-05
645.6,7.32938610779749e-05,1.19187030505327e-07,8.68706551876677e-08,2.94474326637977e-05,5.57862598934947e-05
645.8,7.05051781916334e-05,1.10813398065704e-07,7.98868257324715e-08,2.94284620192172e-05,5.36590610995746e-05
646,6.77940139314981e-05,1.02030565471107e-07,7.61191279634921e-08,2.93985083698796e-05,5.15918054293026e-05
646.2,6.51752757256857e-05,9.81611288836911e-08,8.3126022909422e-08,2.93415964361381e-05,4.96033261931292e-05
646.4,6.27115747722856e-05,1.02130370386954e-07,8.68074758000058e-08,2.9293670597198e-05,4.77373210203206e-05
646.6,6.04426642129422e-05,1.16312648928913e-07,8.05557249637489e-08,2.92766968625733e-05,4.60229678197525e-05
646.8,5.82254327377363e-05,1.23937744499677e-07,7.73957527332315e-08,2.92567277630149e-05,4.4344017805682e-05
647,5.60181395479414e-05,1.17560210377009e-07,8.28382056989623e-08,2.92257756586994e-05,4.2665291719165e-05
647.2,5.39807910386756e-05,1.16162941555141e-07,9.14917761137941e-08,2.91838405496268e-05,4.11209528850237e-05
647.4,5.21720230938639e-05,1.2534499381313e-07,1.0052542570202e-07,2.91419054405541e-05,3.97587189628503e-05
647.6,5.03731934344633e-05,1.25943823308216e-07,1.02320522589556e-07,2.90989718765036e-05,3.83940773341971e-05
647.8,4.85365982905007e-05,1.13677799150533e-07,9.43920108617015e-08,2.90700166821439e-05,3.69863315655199e-05
648,4.67477069165112e-05,1.05324127694081e-07,8.31781709754287e-08,2.904305839774e-05,3.56164692504111e-05
648.2,4.50353403401867e-05,1.05423932609928e-07,7.2936090242241e-08,2.90111078384466e-05,3.43118280922138e-05
648.4,4.34313010748428e-05,1.08497924018038e-07,7.29421073267802e-08,2.89721680943077e-05,3.30962731078807e-05
648.6,4.19276384921505e-05,1.12460179177191e-07,8.26466618411303e-08,2.89302329852351e-05,3.19618764887679e-05
648.8,4.04458401373625e-05,1.14296589628789e-07,8.60302690470223e-08,2.88972839709637e-05,3.08396384865989e-05
649,3.89709985823622e-05,1.13428286860914e-07,8.24280411028717e-08,2.88643349566923e-05,2.97174909735322e-05
649.2,3.75856015960614e-05,1.1122259822068e-07,8.56963208550952e-08,2.88353797623327e-05,2.86652041885223e-05
649.4,3.62876615213779e-05,1.09036870563615e-07,9.37722511541611e-08,2.88084214779288e-05,2.76814417813208e-05
649.6,3.50086041889753e-05,1.11003027405815e-07,9.16050978726162e-08,2.87575002740549e-05,2.6710828326471e-05
649.8,3.37573740557238e-05,1.14266648154035e-07,8.19266173912694e-08,2.86975929753797e-05,2.57590902164534e-05
650,3.25498723782808e-05,1.08867202206674e-07,7.930116283732e-08,2.86566563212849e-05,2.48367822153431e-05
650.2,3.13900744708109e-05,9.78547277920386e-08,8.054669933694e-08,2.8631694946837e-05,2.39479463516525e-05
650.4,3.02372333631288e-05,8.90060239529813e-08,7.10457228495005e-08,2.85677938282501e-05,2.30614106180072e-05
650.6,2.91221577400086e-05,8.56495846330231e-08,5.91479410206021e-08,2.84949066148619e-05,2.22068502770599e-05
650.8,2.80905637143413e-05,9.60322900286596e-08,6.7478594565162e-08,2.84569653257009e-05,2.14353883700266e-05
651,2.71255562009281e-05,1.09835309890397e-07,8.34850422869293e-08,2.84409900460542e-05,2.07205470531865e-05
651.2,2.61694931443848e-05,1.04525688367299e-07,7.91758069094195e-08,2.83990549369816e-05,1.99884986760384e-05
651.4,2.52432449440747e-05,9.33265787600284e-08,6.87461937080925e-08,2.83491321880856e-05,1.92717554534075e-05
651.6,2.43806017703953e-05,1.02040545962691e-07,8.07462659741577e-08,2.83022048041233e-05,1.86288649467769e-05
651.8,2.35517487671134e-05,1.14077018813924e-07,9.53637700147867e-08,2.82632650599844e-05,1.80154047669878e-05
