wavelength_nm,R_component_W_nm,G_component_W_nm,B_component_W_nm,S_RGB_target_W_nm,S_single_white_W_nm
740.6,1.10149544715057e-07,9.85028601973967e-08,3.06017140550597e-08,2.39254118967514e-07,3.93440992333376e-06
740.8,1.16864668351031e-07,9.35645308617427e-08,2.9302505263185e-08,2.39731704475959e-07,3.95127291553209e-06
741,8.60181337957143e-08,2.74678212212242e-08,1.65943775147115e-08,1.3008033253165e-07,3.89304514759939e-06
741.2,5.52881501179241e-08,1.55950950667116e-08,6.26077567727202e-09,7.71440208619078e-08,3.84202378658906e-06
741.4,3.27902445743815e-08,4.64772687352531e-08,8.72494927026722e-10,8.01400082366613e-08,3.80440634245432e-06
741.6,1.78394566233128e-08,3.91855325535414e-08,0,5.70249891768542e-08,3.75958249139722e-06
741.8,1.80591102001905e-08,1.07332665524008e-08,4.33744609448454e-09,3.31298228470758e-08,3.71850597193974e-06
742,6.20319632006741e-08,2.84361605650683e-08,2.04019011439989e-08,1.10870024909741e-07,3.71144369315583e-06
742.2,1.13861241891684e-07,6.48354526781103e-08,3.66941159134198e-08,2.15390810483214e-07,3.7284508134926e-06
742.4,9.10352008006424e-08,4.91799622261277e-08,2.66376482806218e-08,1.66852811307392e-07,3.75684405676672e-06
742.6,3.06717082390268e-08,8.18669513245158e-09,4.40283884523493e-09,4.32612422167133e-08,3.77197751130368e-06
742.8,0,0,0,0,3.71418212778632e-06
743,0,0,0,0,3.64168567414734e-06
743.2,8.07643788548854e-08,5.04764498299439e-08,3.15801024622508e-08,1.6282093114708e-07,3.66359315119133e-06
743.4,1.69626354062257e-07,1.03225779325584e-07,6.42687417430678e-08,3.37120875130909e-07,3.70812874597154e-06
743.6,1.22799797652787e-07,6.5264259913534e-08,4.10235983813341e-08,2.29087655947655e-07,3.66114297283773e-06
743.8,3.84770308524834e-08,8.96951998453844e-09,2.95650774078126e-09,5.04030585778031e-08,3.58720523781427e-06
744,4.14168026017971e-08,3.45894437344228e-08,2.27969049519275e-09,7.82859368314126e-08,3.56789206726234e-06
744.2,6.73502693967486e-08,7.55073172554857e-08,1.33388469728302e-08,1.56196433625064e-07,3.55146145947935e-06
744.4,5.64177970847235e-08,6.01457510118217e-08,1.43591013025615e-08,1.30922649399107e-07,3.47608244307142e-06
744.6,3.66704922508162e-08,3.10251094136827e-08,1.16082371530406e-08,7.93038388175394e-08,3.39364114787958e-06
744.8,2.38651369914546e-08,2.11313387165479e-08,5.55588095971901e-09,5.05523566677215e-08,3.35443829422192e-06
745,1.83576597557017e-08,1.500624006032e-08,0,3.33638998160217e-08,3.32489202584023e-06
745.2,2.50566455778644e-08,3.68421916050289e-09,0,2.87408647383673e-08,3.26796141115355e-06
745.4,4.45744348375649e-08,8.06791754141873e-10,9.55362149793929e-10,4.63365887415007e-08,3.26450233583082e-06
745.6,8.66788876167708e-08,1.80934508374196e-08,1.49884553337919e-08,1.19760793787982e-07,3.41194542146238e-06
745.8,1.07379220010764e-07,4.66262440189214e-08,2.56924795728377e-08,1.79697943602523e-07,3.52018565343629e-06
746,6.51815265295362e-08,8.65898704527035e-08,2.13447945299058e-08,1.73116191512145e-07,3.43889738335203e-06
746.2,1.88866214306316e-08,9.70976609000928e-08,1.22111974504955e-08,1.2819547978122e-07,3.318694515887e-06
746.4,3.76297956273839e-09,4.15912820668339e-08,2.53443553256278e-09,4.78886971621351e-08,3.23351478606466e-06
746.6,7.81115015733304e-09,1.90406517964189e-09,3.25016078225121e-09,1.29653761192261e-08,3.20858061811328e-06
746.8,3.18515617376839e-08,2.74929859650871e-08,2.34112418587684e-08,8.27557895615395e-08,3.28078881547536e-06
747,6.56566954917613e-08,5.3587818761152e-08,3.80556685247294e-08,1.57300182777643e-07,3.32820697302452e-06
747.2,1.00646165470555e-07,5.07341368071e-08,3.35587223666539e-08,1.84939024644308e-07,3.28194184058294e-06
747.4,9.87723859780064e-08,3.53806232814721e-08,2.19400187329783e-08,1.56093027992457e-07,3.20598631162123e-06
747.6,4.30897559669143e-08,1.22602632100011e-08,7.92995180637754e-09,6.32799709832929e-08,3.12642757919833e-06
747.8,1.27246661903045e-08,7.60971788516319e-10,0,1.34856379788208e-08,3.08765710995601e-06
748,3.64723557590204e-08,9.18563480483296e-09,0,4.56579905638534e-08,3.10797917747708e-06
748.2,4.2541070297326e-08,1.53444542178372e-08,1.98913189147578e-09,5.9874656406639e-08,3.10235818007763e-06
748.4,1.33988681895371e-08,1.23589090059437e-08,8.29946407923296e-09,3.40572412747138e-08,3.04787774374456e-06
748.6,9.2424845878848e-09,1.10755070689362e-08,1.26180250021368e-08,3.29360166589578e-08,3.02424072903921e-06
748.8,3.860882299861e-08,1.38406091245908e-08,1.36555717781348e-08,6.61050039013356e-08,3.04773361560612e-06
749,4.18059032236946e-08,1.62111279964752e-08,1.60410192341793e-08,7.40580504543492e-08,3.07396493680352e-06
749.2,1.2814320711479e-08,1.8535343739652e-08,1.99764159529646e-08,5.13260804040956e-08,3.08765710995601e-06
749.4,4.821351185204e-09,2.93400781646234e-08,2.12524164616919e-08,5.54138458115194e-08,3.07900942164918e-06
749.6,2.12902591433214e-08,4.40624599141699e-08,1.87668548430512e-08,8.41195739005425e-08,3.04470692469872e-06
749.8,2.13637758506845e-08,3.5854727055849e-08,1.06648887027582e-08,6.78833916092917e-08,2.97235459919819e-06
750,7.66402708808559e-09,1.20780704644338e-08,1.56237252019029e-09,2.13044700727097e-08,2.88789551006809e-06
750.2,1.79820073119803e-08,1.50988463177354e-08,8.24167090355237e-09,4.13225245332681e-08,2.87377095250025e-06
750.4,4.65432481225581e-08,4.19667400452683e-08,2.54412840375961e-08,1.13951272205422e-07,2.91859480355736e-06
750.6,6.21341693548131e-08,6.7606594272292e-08,3.09061521222275e-08,1.60646915749333e-07,2.96024783556862e-06
750.8,6.01707353410903e-08,7.9923226508546e-08,2.46508372174608e-08,1.64744799067097e-07,2.97163395850595e-06
751,3.54072600474667e-08,5.31942421671363e-08,1.36501110056296e-08,1.02251613220233e-07,2.90173181135902e-06
751.2,5.65657270446615e-09,9.92980661034641e-09,2.52296791030175e-09,1.81093472251143e-08,2.79565350146183e-06
751.4,1.47535480044846e-08,5.35908385304155e-09,0,2.01126318575262e-08,2.76308054217274e-06
751.6,4.17180417929436e-08,2.60143056157036e-08,1.42794650368599e-09,6.91602939123331e-08,2.78109655947865e-06
751.8,3.45985762664722e-08,3.39995821382766e-08,3.2729140010231e-09,7.18710724057719e-08,2.79205029800065e-06
752,1.63099504920749e-08,4.36900217049991e-08,7.88034978945483e-09,6.78803219865289e-08,2.80444531790711e-06
752.2,3.38042372088657e-08,9.65390035863366e-08,2.5544128586445e-08,1.55887369381647e-07,2.8525841161485e-06
752.4,6.58772456138507e-08,1.48854492897781e-07,4.34709345924382e-08,2.5820267310407e-07,2.8925076104984e-06
752.6,8.53860694214337e-08,1.23961528268608e-07,3.95250713930178e-08,2.48872669083059e-07,2.84105386507272e-06
752.8,8.6480751124975e-08,6.57474229957015e-08,2.57334353666271e-08,1.77961609487304e-07,2.75789192918864e-06
753,4.72649670180133e-08,2.63484934142028e-08,1.6189370220572e-08,8.9802830652788e-08,2.72200402271527e-06
753.2,2.79237971650267e-09,1.34641445564019e-09,9.93587557330697e-09,1.40746697454498e-08,2.70542928679383e-06
753.4,0,0,8.09514017466143e-09,8.09514017466143e-09,2.67890970931953e-06
753.6,1.33952820086902e-08,0,9.49855870851133e-09,2.28938407172015e-08,2.66795597079754e-06
753.8,4.4246299290066e-08,3.08489562066425e-08,1.52264540021458e-08,9.03217094988542e-08,2.72085099760769e-06
754,7.11301040094679e-08,5.86721036112107e-08,1.91937052272117e-08,1.4899591284789e-07,2.76308054217274e-06
754.2,6.81930218957894e-08,4.75442538750397e-08,1.27017568472174e-08,1.28439032618047e-07,2.71061789977794e-06
754.4,5.09668021973106e-08,2.58985477939343e-08,4.59660525629631e-09,8.14619552475412e-08,2.62644706692473e-06
754.6,2.29219714286983e-08,1.03729074202842e-08,1.34330452985458e-09,3.46381833788371e-08,2.54256449034841e-06
754.8,0,0,0,0,2.47035629298632e-06
755,0,0,0,0,2.43129756746711e-06
755.2,6.39218805070337e-10,0,1.48419246049009e-10,7.87638051119346e-10,2.41991144452978e-06
755.4,8.38924250986657e-09,0,2.04951893409636e-09,1.04387614439629e-08,2.44167479343532e-06
755.6,2.38077580979029e-08,3.50575079702726e-09,6.1483747765389e-09,3.3461883671469e-08,2.47035629298632e-06
755.8,5.01348082408107e-08,2.52271524276723e-08,1.35208727230052e-08,8.88828333914883e-08,2.48693102890776e-06
756,5.59139386757225e-08,3.3418779849921e-08,1.49456792825007e-08,1.04278397808144e-07,2.49053423236894e-06
756.2,2.08787448911302e-08,1.03950523948836e-08,4.5747621662753e-09,3.58485594522891e-08,2.47583316224732e-06
756.4,7.06163836031376e-09,1.07312533728918e-08,4.49348766882213e-09,2.22863794020277e-08,2.46459116744843e-06
756.6,4.43879534335218e-08,5.96756735964629e-08,2.51436719360598e-08,1.29207298966044e-07,2.46833849904806e-06
756.8,6.0094528998092e-08,7.65682628567452e-08,3.26736221564276e-08,1.69336414011265e-07,2.45680824797228e-06
757,2.63109123290964e-08,2.99732231202138e-08,1.34976644398579e-08,6.97817998891681e-08,2.41861429128375e-06
757.2,5.40751244464324e-09,5.58556654780758e-12,0,5.41309801119105e-09,2.37811428438007e-06
757.4,1.92873771402819e-08,1.558804893843e-08,0,3.48754260787119e-08,2.34669435019856e-06
757.6,4.35810627429508e-08,4.50519376428589e-08,8.02278493896683e-09,9.66557853247765e-08,2.33256979263073e-06
757.8,6.76703360373418e-08,7.33300636164682e-08,2.98258292949384e-08,1.70826228948748e-07,2.33588473981502e-06
758,7.17881681948891e-08,6.66916041854372e-08,3.45575886707397e-08,1.73037361051066e-07,2.33084025496936e-06
758.2,5.33139575616604e-08,2.25697554757509e-08,1.73188400004084e-08,9.32025530378197e-08,2.31167121255587e-06
758.4,4.19627986357501e-08,0,3.21179885540181e-09,4.51745974911519e-08,2.30042921775699e-06
758.6,4.28216889486023e-08,0,0,4.28216889486023e-08,2.29639362988046e-06
758.8,3.60375313313238e-08,0,4.09876482956746e-09,4.01362961608913e-08,2.26900928357548e-06
759,2.50288526763003e-08,0,1.47085907428977e-08,3.9737443419198e-08,2.22432956065682e-06
759.2,3.79749655339059e-08,1.28662302422196e-08,2.18189716091119e-08,7.26601673852374e-08,2.20876372170452e-06
759.4,6.96606664074169e-08,3.91986182203501e-08,2.52128417211263e-08,1.34072126348893e-07,2.2254825857644e-06
759.6,9.04614118651252e-08,5.57187692714617e-08,3.42686227923368e-08,1.80448803928924e-07,2.26583846452964e-06
759.8,9.39310418345805e-08,5.71602057999282e-08,4.32634252372386e-08,1.94354672871747e-07,2.30014096148009e-06
760,7.7242749263149e-08,3.66640252184796e-08,3.11455159837078e-08,1.45052290465336e-07,2.25257867579249e-06
760.2,4.807992661549e-08,7.40044787519938e-09,6.88011829224274e-09,6.23604927829321e-08,2.15716584814039e-06
760.4,2.02072325275328e-08,2.92595509842622e-09,0,2.3133187625959e-08,2.11652171309826e-06
760.6,2.1876599711803e-09,1.35577574035719e-08,0,1.57454173747522e-08,2.11868363517497e-06
760.8,1.16819841090444e-08,1.11177838386258e-08,1.00828613665733e-08,3.28826293142436e-08,2.12300747932839e-06
761,3.379616830196e-08,1.84779681236446e-09,2.25921259829806e-08,5.8236091097305e-08,2.11652171309826e-06
761.2,3.95439196544606e-08,0,1.65552419784239e-08,5.60991616328845e-08,2.0669416334724e-06
761.4,3.48558847422432e-08,3.7781339845992e-09,2.46171624536784e-09,4.10957349722102e-08,2.01419073480069e-06
761.6,2.85092411882965e-08,2.10598708439773e-08,0,4.95691120322738e-08,2.03883664647518e-06
761.8,2.41834105416243e-08,3.65130367553023e-08,0,6.06964472969265e-08,2.08452526636296e-06
762,3.00629540402515e-08,2.35703056917395e-08,0,5.3633259731991e-08,2.06319430187277e-06
762.2,3.7706898515594e-08,2.03280800924444e-09,0,3.97397065248385e-08,2.01721742570809e-06
762.4,2.85137239143552e-08,0,3.53052594395839e-09,3.20442498583136e-08,1.984644466419e-06
762.6,2.79569693378613e-08,0,1.36300881731103e-08,4.15870575109715e-08,1.98550923524969e-06
762.8,8.52883459933535e-08,6.08382847629285e-08,4.37599004708411e-08,1.89886531227123e-07,2.08740782913191e-06
763,1.33271445725975e-07,1.12365614296587e-07,6.52289275752414e-08,3.10865987597803e-07,2.17734378752301e-06
763.2,7.90582533169337e-08,6.17854857219278e-08,3.41803403035019e-08,1.75024079342363e-07,2.10398256505335e-06
763.4,1.93035149540933e-08,0,5.88625769628678e-11,1.93623775310561e-08,2.00496653394007e-06
763.6,4.66060062873803e-08,7.46325907588116e-09,1.15945852217774e-08,6.56638505850389e-08,1.99545407680255e-06
763.8,8.07724477617911e-08,2.69856647288112e-08,2.61216052788754e-08,1.33879717769478e-07,2.00338112441715e-06
764,6.68042733627956e-08,2.58462051266995e-08,1.36405546537454e-08,1.0629103314324e-07,1.99430105169497e-06
764.2,4.64293868806664e-08,2.07709795844313e-08,0,6.72003664650977e-08,1.97570852183527e-06
764.4,3.98442623003954e-08,1.56444179646829e-08,0,5.54886802650783e-08,1.93823520583898e-06
764.6,4.69018662072563e-08,1.90577638222456e-08,2.45743864023872e-09,6.84170686697407e-08,1.92872274870146e-06
764.8,7.63506867774621e-08,4.13225226023782e-08,2.05643591260301e-08,1.3823756850587e-07,1.99040959195689e-06
765,8.35427724660849e-08,4.97990149251549e-08,2.94203669364234e-08,1.62762154327663e-07,1.99300389844894e-06
765.2,3.67762845858022e-08,2.24791623978445e-08,1.3679690190033e-08,7.29351371736796e-08,1.84901988814011e-06
765.4,0,0,0,0,1.74510350031963e-06
765.6,0,0,0,0,1.78127966306989e-06
765.8,9.13131298162835e-09,1.13593653797096e-08,3.87824063323034e-09,2.43689189945683e-08,1.83359817732626e-06
766,2.8553171903672e-08,5.80882815535916e-08,2.0499739984718e-08,1.07141193441982e-07,1.8523348353244e-06
766.2,4.74487587864211e-08,8.34674290341958e-08,3.27282298814801e-08,1.63644417702097e-07,1.85190245090906e-06
766.4,6.02585967718414e-08,6.80374146872247e-08,3.41425699603405e-08,1.62438581419407e-07,1.83561597126452e-06
766.6,7.00632152074907e-08,6.78189847104948e-08,3.49453035186127e-08,1.72827503436598e-07,1.85608216692403e-06
766.8,7.47494570292846e-08,9.61947498902922e-08,3.71705683145031e-08,2.0811477523408e-07,1.91964267597928e-06
767,5.53903562720631e-08,9.13641256583714e-08,2.92265095124869e-08,1.75980991442921e-07,1.89975299287356e-06
767.2,1.53721642005891e-08,4.42627712753186e-08,1.17051658650088e-08,7.13401013409164e-08,1.77767645960871e-06
767.4,9.77054971760292e-09,2.3540107999104e-08,9.15179965442779e-09,4.24624573711347e-08,1.70748605618489e-06
767.6,4.60447689848276e-08,4.17473034787839e-08,2.39868982936971e-08,1.11778970757309e-07,1.72492556093701e-06
767.8,7.58002080174504e-08,5.60147066592893e-08,3.04465371030354e-08,1.62261451779775e-07,1.77018179640945e-06
768,8.34396697667341e-08,5.59331728891735e-08,2.38003218997677e-08,1.63173164555675e-07,1.81255546911295e-06
768.2,6.14357606348633e-08,4.51254186949385e-08,1.32460138402409e-08,1.19807193170043e-07,1.7889184544076e-06
768.4,2.02269565221912e-08,2.79308525083015e-08,3.09166186028626e-09,5.12494708907789e-08,1.71310705358433e-06
768.6,0,1.85846666376232e-08,7.61322700107289e-10,1.93459893377305e-08,1.69062306398656e-06
768.8,4.40786453354696e-09,1.6641948411408e-08,5.1599749530882e-09,2.62097878980431e-08,1.7200252042298e-06
769,1.99678549559967e-08,8.32047091082672e-09,6.64075443076251e-09,3.49290802975859e-08,1.73184371158248e-06
769.2,4.03167416269853e-08,5.79745369113314e-11,7.82483193565143e-09,4.81995480995481e-08,1.7279522518444e-06
769.4,6.07857653563478e-08,1.88715447176602e-08,2.3034448555906e-08,1.02691758629914e-07,1.75043624144218e-06
769.6,7.14447913787905e-08,4.75925701832565e-08,4.19787785053779e-08,1.61016140067425e-07,1.77436151242442e-06
769.8,4.44336772393208e-08,3.37318292635754e-08,3.47132206871394e-08,1.12878727190036e-07,1.72161061375272e-06
770,6.51017340056908e-09,4.38661749120394e-09,1.57120076907378e-08,2.66087985825108e-08,1.64061059994535e-06
770.2,2.05084717186793e-08,3.21867139903938e-08,2.2735016196868e-08,7.54302019059411e-08,1.65790597655903e-06
770.4,5.89012273212586e-08,7.83942166714367e-08,3.86973092940966e-08,1.75992753286792e-07,1.70546826224663e-06
770.6,7.01654213616297e-08,6.21710095979073e-08,2.66872502975445e-08,1.59023681257081e-07,1.64104298436069e-06
770.8,6.02128729660424e-08,1.80179566058309e-08,3.58972981920283e-09,8.18205593910761e-08,1.52747001126424e-06
771,3.05166059173948e-08,8.23058244574847e-10,0,3.13396641619696e-08,1.46246822082452e-06
771.2,2.42748581532223e-09,0,0,2.42748581532223e-09,1.43476679261495e-06
771.4,1.53488540250837e-08,4.66252374291669e-09,6.0227770089181e-09,2.60341547769185e-08,1.44589348490308e-06
771.6,3.67655260432612e-08,1.03869996768474e-08,1.17857122594613e-08,5.89382379795699e-08,1.46506252731657e-06
771.8,1.97302704748842e-08,5.4710166337437e-09,5.64552864168023e-09,3.08468157503081e-08,1.43936448023142e-06
772,5.07919758810202e-10,1.32839649903436e-10,8.58387931388153e-11,7.26598201852454e-10,1.41591483210605e-06
772.2,2.20074953127178e-08,8.18216547855626e-09,1.20664869791063e-08,4.22561477703804e-08,1.45194686671787e-06
772.4,5.26397555624278e-08,1.61728775858036e-08,2.66945313275515e-08,9.55071644757829e-08,1.50541840608181e-06
772.6,7.0442453832059e-08,8.95572970490157e-09,3.15300453809526e-08,1.10928228917913e-07,1.55514261384612e-06
772.8,7.08683128076381e-08,0,2.86790670688354e-08,9.95473798764735e-08,1.57099670907532e-06
773,3.06313637044982e-08,0,1.15063027329425e-08,4.21376664374407e-08,1.49259100176e-06
773.2,1.56411277641127e-09,4.21469196113266e-09,1.12933326052377e-09,6.9081379980677e-09,1.42423102569446e-06
773.4,3.42596821764324e-08,6.36829074091898e-08,2.05821066366722e-08,1.18524696222294e-07,1.46102693944005e-06
773.6,6.7577991880532e-08,1.07654774245453e-07,3.56552039442955e-08,2.10887970070281e-07,1.49965328054392e-06
773.8,5.98148068920274e-08,8.36365361129544e-08,2.07422892968263e-08,1.64193632301808e-07,1.47298957493117e-06
774,5.7772476899671e-08,6.39446207453639e-08,8.25941841419444e-09,1.29976516059229e-07,1.45482942948681e-06
774.2,8.88099755850899e-08,9.39772326610941e-08,1.76874421445129e-08,2.00474650390697e-07,1.48797890132969e-06
774.4,1.03362697462144e-07,1.00596566886789e-07,2.28401360675941e-08,2.26799400416527e-07,1.50830096885075e-06
774.6,7.31724340018242e-08,4.35964088578292e-08,1.01538514091416e-08,1.26922694268795e-07,1.48091662254577e-06
774.8,3.61693234774504e-08,0,0,3.61693234774504e-08,1.43061590222767e-06
775,1.05397855092806e-08,0,0,1.05397855092806e-08,1.3661473859002e-06
775.2,2.18156346374043e-09,3.87013628816194e-09,0,6.05169975190236e-09,1.31625022436976e-06
775.4,1.58365746202733e-08,1.89409994107218e-08,0,3.47775740309951e-08,1.29865217866534e-06
775.6,2.09791579548457e-08,2.83103368457539e-08,0,4.92894948005996e-08,1.30075644948667e-06
775.8,6.85776397916283e-09,2.5847211716454e-08,0,3.27049756956168e-08,1.318455384888e-06
776,3.02906765240349e-09,2.03079482973541e-08,0,2.33370159497576e-08,1.34697834348672e-06
776.2,1.81308338171301e-08,1.46368216204127e-08,0,3.27676554375428e-08,1.37635165810227e-06
776.4,3.83640661558035e-08,8.34261588542606e-09,0,4.67066820412296e-08,1.3660176705756e-06
776.6,5.71924121476717e-08,2.41168839284415e-09,0,5.96041005405158e-08,1.315298978656e-06
776.8,6.57597981911121e-08,0,0,6.57597981911121e-08,1.3058874112154e-06
777,6.07938342632535e-08,0,0,6.07938342632535e-08,1.33874862678138e-06
777.2,4.02710178211863e-08,0,0,4.02710178211863e-08,1.29941605779911e-06
777.4,1.53165783974608e-08,0,0,1.53165783974608e-08,1.1996793859936e-06
777.6,1.89242763295249e-08,6.06560920173612e-09,3.18731639200327e-09,2.81772019232643e-08,1.16984486133501e-06
